account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
9161b6c0-b389-4b37-87fd-aad2d5b6da3d,b125bf65-c276-4e2a-b606-d33de46dee19,savings,closed,2022-11-04,40460.93,JPY,0.0
2d725e8a-5dee-4ce7-80bb-d77332caf9d5,e052e09d-c652-41a5-85fe-01c1d8c4c0c8,checking,active,2023-05-01,13883.21,GBP,0.0
3ec167dd-8109-4ff1-bc7d-55ab4c7b67d4,e052e09d-c652-41a5-85fe-01c1d8c4c0c8,credit card,closed,2024-01-26,66320.47,GBP,27932.51
fb74dbd0-4628-47e1-b704-236a68e5198c,1711d197-51bc-4b38-a8cc-aa6ceeadf2b9,checking,active,2021-04-16,57283.44,INR,0.0
f04fc484-b7f4-48c9-a3e6-ee92db189fae,1711d197-51bc-4b38-a8cc-aa6ceeadf2b9,loan,closed,2021-08-07,89836.28,INR,0.0
fcfe93a8-3c97-40d7-ae14-5e87c5b8fea2,a63a8204-0c19-4bad-a5b6-18dc4442035e,loan,active,2023-02-12,12429.89,USD,0.0
78ad3c0e-b386-468a-bb7b-72ba56027cd1,b59af852-64f5-4841-b03d-e3ffc8edaf58,checking,active,2015-10-26,21911.31,EUR,0.0
f60c46fa-be2a-4a12-94cb-9b4d2426d009,b59af852-64f5-4841-b03d-e3ffc8edaf58,savings,active,2022-03-23,86284.79,EUR,0.0
7a2be4ec-d874-42ad-9088-c4a11df0c758,cdfebb4d-ffb5-47da-8a89-01fedff4273c,savings,active,2021-01-24,3464.61,INR,0.0
45a607a6-9107-497d-8ed2-7fd4bafe1954,cdfebb4d-ffb5-47da-8a89-01fedff4273c,loan,dormant,2021-03-17,61572.28,INR,0.0
10b69176-d18d-4300-a90a-07d4799b9852,f05b2f3a-9d24-439d-9e90-f88157cac79d,credit card,dormant,2024-06-29,25970.09,GBP,38823.09
89c9fec0-393d-482f-b5f3-943f1f63352c,f05b2f3a-9d24-439d-9e90-f88157cac79d,credit card,dormant,2024-06-30,16907.72,GBP,42714.4
1a05938b-e8ff-43cf-96d5-8c30682df86d,f05b2f3a-9d24-439d-9e90-f88157cac79d,credit card,closed,2024-07-11,62085.04,GBP,12930.16
110ca116-694a-4d8e-8749-e54635218f4d,ef27d0e1-5139-4ce2-a9d8-2c6628dd43a7,loan,closed,2023-07-03,92501.61,INR,0.0
32095e32-e5f6-4c3e-8fe7-45ed2cbc7ff4,ef27d0e1-5139-4ce2-a9d8-2c6628dd43a7,checking,dormant,2024-06-26,16962.31,INR,0.0
7e704275-afdd-4fd3-a7e2-c1d211f08f47,31a72b45-467b-4655-ac23-9aa7e961a4dd,checking,dormant,2023-11-08,96037.61,GBP,0.0
2a3023d7-f7ef-4ee1-9677-71f7aea49be5,31a72b45-467b-4655-ac23-9aa7e961a4dd,savings,active,2017-09-21,72460.59,GBP,0.0
55184d8b-51fb-4ad1-859f-3c2cc084d22b,e52326d3-213e-462d-b9d1-640c8222b742,checking,active,2022-02-12,39556.86,GBP,0.0
6df43165-97de-47d9-a524-9d0315b95478,e52326d3-213e-462d-b9d1-640c8222b742,checking,dormant,2022-01-19,40430.34,GBP,0.0
11cab541-0cd1-4507-a72a-31c5b72dfbd5,e52326d3-213e-462d-b9d1-640c8222b742,checking,active,2018-09-17,7873.58,GBP,0.0
0cdb26f5-41ab-4e35-b0bb-e99e637ce48f,c152c1c3-34d9-446d-aac4-be39836dc02f,loan,active,2023-10-22,59920.91,JPY,0.0
645678af-35a8-4db6-9ccf-fd794ae26283,060ae0a6-50fb-4179-9756-8e475fc4172f,checking,dormant,2023-10-21,37275.17,EUR,0.0
d9c0b360-919f-423e-b281-a9451fbc3e11,060ae0a6-50fb-4179-9756-8e475fc4172f,savings,closed,2024-07-13,40976.16,EUR,0.0
880dbb3f-6cb8-4eb1-91a8-36bb131e4799,0ef7a464-9e4a-4723-8dd1-6506851d3750,loan,dormant,2021-10-11,78727.7,INR,0.0
a6accd13-6692-41da-b395-a2154c88d2de,0ef7a464-9e4a-4723-8dd1-6506851d3750,credit card,dormant,2022-01-20,58494.17,INR,14227.79
4fffa75a-ca78-4b30-87d6-4eeeee5963c8,0ef7a464-9e4a-4723-8dd1-6506851d3750,credit card,active,2022-01-12,35560.39,INR,37070.78
fef7e6e5-72e3-4224-bdbc-c3bb724e4641,fd8cd582-218e-4628-b223-5461564e5cbe,credit card,closed,2016-12-29,79514.61,USD,27191.03
26d3ee2b-d5c9-47d5-8115-ce0440c2a2dd,fd8cd582-218e-4628-b223-5461564e5cbe,checking,closed,2023-09-24,18094.55,USD,0.0
37d8c2df-1436-458c-9bee-deb5a8874151,7637c02c-700c-43cc-a98b-ccf4088fa077,savings,dormant,2023-01-19,61090.43,INR,0.0
83022ba0-e93d-414e-96d6-a6585d6e07de,7637c02c-700c-43cc-a98b-ccf4088fa077,checking,dormant,2022-01-28,73345.53,INR,0.0
ece0c318-1069-4a76-85df-117db4218628,7637c02c-700c-43cc-a98b-ccf4088fa077,savings,closed,2022-09-28,23258.41,INR,0.0
729c4fda-237b-4180-a1e7-5f1c2324f78c,6911604f-906e-4e28-9779-bd73ebff2ca3,loan,active,2020-12-02,77399.68,USD,0.0
c955ce1f-0df9-4f68-bbbb-f2da1ffca2e6,6911604f-906e-4e28-9779-bd73ebff2ca3,checking,dormant,2024-07-26,34145.02,USD,0.0
db5ec14a-840b-427a-8767-53671e166614,6911604f-906e-4e28-9779-bd73ebff2ca3,savings,dormant,2019-10-03,3588.75,USD,0.0
0d27502d-1a70-46df-b455-28f27636715d,79a03b9d-49ef-4229-a00c-67f4c63bdb21,savings,active,2022-10-03,21360.89,JPY,0.0
52ae2d43-eef5-4ddd-9a1e-b7c28f52d938,79a03b9d-49ef-4229-a00c-67f4c63bdb21,loan,active,2022-07-28,19686.1,JPY,0.0
72630737-c45f-4197-a291-4b9a09958d35,79a03b9d-49ef-4229-a00c-67f4c63bdb21,credit card,dormant,2023-05-10,85441.68,JPY,20415.51
d2428d39-d40a-440f-8cc1-aa659bd981ee,3216bf79-ac17-4a4c-a5f7-45f3b620daa3,checking,closed,2022-10-01,62962.53,GBP,0.0
b116f846-d6fa-470d-b2c6-5f2a065b771b,3216bf79-ac17-4a4c-a5f7-45f3b620daa3,savings,closed,2021-08-25,62534.28,GBP,0.0
bcc9b8d2-7b72-41db-b1d2-17f150d2262f,aac139e8-194d-4106-8dfa-5d804a890e4e,loan,closed,2024-05-30,12714.46,USD,0.0
9f01c3f3-30a5-4f38-b514-b0b0809d72d8,804b8653-07c0-4cfc-a6a5-c2ec134f9c20,loan,active,2019-02-09,1877.69,INR,0.0
defee51f-a347-4340-9704-ebf4823f51d4,804b8653-07c0-4cfc-a6a5-c2ec134f9c20,checking,closed,2016-10-05,52972.76,INR,0.0
6d8b3021-e391-4487-a1b5-415b848c195d,804b8653-07c0-4cfc-a6a5-c2ec134f9c20,credit card,dormant,2016-08-17,62851.73,INR,49210.66
279d1856-e47f-4885-92f6-944fe2007c81,e8464039-5451-49d1-ba28-78756778eefc,loan,closed,2018-11-05,94628.12,EUR,0.0
825405b5-e221-48d7-a6c5-e1b2fbe7fce8,e8464039-5451-49d1-ba28-78756778eefc,savings,closed,2015-04-21,2118.45,EUR,0.0
4204590d-e28c-49e6-97f8-0a259fe9ffe1,e8464039-5451-49d1-ba28-78756778eefc,checking,dormant,2024-01-11,82142.19,EUR,0.0
c086b135-1fd6-4d00-9e50-9e59fc538eb1,640386f9-645c-4acd-96f9-3d5351359c9f,savings,closed,2018-12-09,30611.28,JPY,0.0
a3ec7f37-581d-4ab4-be69-794ded144581,b5e0ebd8-51cf-40e8-8837-6ff7f2df95af,checking,active,2015-08-17,71678.76,INR,0.0
2710d67a-94a5-4b9d-a08d-04f949912e30,bd8ecfa7-e37e-4cca-9a6e-29da654dd1f2,checking,closed,2018-04-25,5772.47,GBP,0.0
b508a892-a38b-4254-bbfc-ad6be01ac9bd,b740c01e-9b39-400e-b61a-4e973dd95d12,credit card,closed,2023-12-18,62802.67,INR,32886.43
e480ae55-bd2e-4914-80c2-5c5d41b63ef7,6e65ab98-6740-4e92-8497-7441fb633f77,savings,active,2024-02-17,8404.34,USD,0.0
f2e672c4-570d-4176-8d2c-15bf09c68177,6e65ab98-6740-4e92-8497-7441fb633f77,savings,active,2024-05-24,83031.23,USD,0.0
8f0cdc3d-a682-4049-be40-768b4ac4bcd1,6e65ab98-6740-4e92-8497-7441fb633f77,savings,closed,2024-06-04,96649.26,USD,0.0
d01af04f-6735-4dc5-85ac-11a8c5321133,a734b1e3-37a0-410e-beeb-0e942eada4d5,savings,active,2022-08-19,74149.56,USD,0.0
c2f669c2-ebed-4d62-bd81-284d0bdb8fc9,a734b1e3-37a0-410e-beeb-0e942eada4d5,credit card,dormant,2019-04-21,81133.03,USD,19448.11
6268a5a5-b448-4201-8f87-a03c87d1aa07,a734b1e3-37a0-410e-beeb-0e942eada4d5,credit card,closed,2021-09-04,3632.89,USD,10759.09
373cee61-5063-4dc5-8114-4f1f65fc5a09,0532b10c-2b8c-4917-aaa7-48270f915003,loan,dormant,2024-06-09,8489.82,EUR,0.0
8c4b4252-8dcb-4b80-875f-1f6efc495ec9,ec1d097c-dc08-48f4-91dc-c146b472235d,checking,active,2022-01-10,61077.18,GBP,0.0
24abcbe5-375e-4bc2-9521-85fab7e49542,ec1d097c-dc08-48f4-91dc-c146b472235d,savings,dormant,2023-04-01,27319.51,GBP,0.0
2169874a-95db-4dfd-9c67-e77fa24ba719,3e0e06a8-3297-49bf-b082-ac89b0151773,savings,closed,2021-11-16,88962.1,EUR,0.0
0913468c-5a7f-4ea7-8d89-4286e87c478f,3e0e06a8-3297-49bf-b082-ac89b0151773,credit card,active,2023-01-07,30368.1,EUR,14786.21
cb98b46b-4bcf-4812-9b66-0b3316cf55e7,8550da11-59b2-4c2f-b53f-f2ca6a5239c4,credit card,dormant,2024-02-02,83698.33,USD,31706.9
f4ce4db9-f66f-4d8b-a35c-193042ed7645,8550da11-59b2-4c2f-b53f-f2ca6a5239c4,checking,active,2024-01-23,91232.37,USD,0.0
58c0f6fc-913b-4f58-b612-8c37233afeb5,f09242d9-c4a2-4803-bad1-7967e4a8dfe2,loan,active,2020-12-17,42647.48,GBP,0.0
b2e660d9-bc8f-41ee-bd74-48bbfa091edd,f09242d9-c4a2-4803-bad1-7967e4a8dfe2,checking,active,2023-07-05,24480.24,GBP,0.0
ecc4d587-148c-4413-872c-ba8a97770efa,1c356ac9-7a4a-4654-bda6-ce19fb1813f9,checking,closed,2020-07-20,29088.94,EUR,0.0
d8966baf-b26a-4155-9094-b00bcfa70bf6,1c356ac9-7a4a-4654-bda6-ce19fb1813f9,loan,dormant,2021-03-07,85550.93,EUR,0.0
b44686c0-c90d-45d8-b5a3-9ab39498e50b,1c356ac9-7a4a-4654-bda6-ce19fb1813f9,checking,dormant,2023-01-09,2626.58,EUR,0.0
a5fd549e-240b-477a-be34-6c0d27f19114,e203ce61-5090-4208-b2cb-f8577e494253,loan,closed,2024-07-26,56292.3,INR,0.0
2d7e07c8-b202-4208-a558-e6e317b090aa,e7c01451-04ec-4476-88a5-a9ad223fcd8d,loan,closed,2022-10-11,29820.98,GBP,0.0
73f630d8-bf3e-441f-bf43-7df43d29c8e8,e7c01451-04ec-4476-88a5-a9ad223fcd8d,loan,dormant,2020-11-21,17940.07,GBP,0.0
9171f5f1-2b98-4ec8-b788-2eb80cd51bcf,ac1309c6-58aa-410a-ad23-ee06b4b1e58f,credit card,closed,2024-03-05,77515.64,INR,42830.88
0f7d0d7c-13da-4faa-b866-b357fecbfb15,7c26c8e1-657b-445b-91e1-e1f31887c09c,credit card,closed,2024-03-01,74516.16,USD,3206.77
ccef930d-faa6-4bf6-ad67-c98ad83d1815,7c26c8e1-657b-445b-91e1-e1f31887c09c,credit card,active,2024-05-24,74875.12,USD,37778.3
83cfb37b-371f-41d0-9dec-5b82c39fa54d,7c26c8e1-657b-445b-91e1-e1f31887c09c,loan,dormant,2024-06-30,22616.57,USD,0.0
416740e7-f9e6-45ec-a7cb-0a705f2a3f34,6514eab8-d43a-45c9-a15d-33dc8592c098,credit card,active,2021-05-05,20432.14,EUR,11434.54
1f5451f7-1949-4dd5-923a-008131c4bcb3,6514eab8-d43a-45c9-a15d-33dc8592c098,credit card,closed,2023-11-04,98634.37,EUR,34639.57
02270992-f819-4d4f-8fb7-cd52a0e3d3e5,6514eab8-d43a-45c9-a15d-33dc8592c098,credit card,closed,2024-08-11,66221.03,EUR,39535.62
d86f43e4-51e6-4744-a20e-c0a9c08b7fc1,fdd85812-a30c-47ab-8e05-ca3fa38c087b,checking,dormant,2024-01-17,9769.88,JPY,0.0
1b86cdf0-0ca9-4f4f-a15c-51a3dd4bc928,fdd85812-a30c-47ab-8e05-ca3fa38c087b,credit card,closed,2024-05-13,92074.06,JPY,37860.36
c2b97bc4-260f-4f32-8624-26ce0c46e1c6,fdd85812-a30c-47ab-8e05-ca3fa38c087b,checking,closed,2023-09-22,94529.68,JPY,0.0
ef180b0f-72a9-4d73-b701-858fb0e3738f,f590ea86-fe2a-4aeb-932c-b5fd57f78ea8,loan,active,2021-11-12,41909.65,USD,0.0
123d6701-58c3-44bf-9118-4c8beea7f3de,f590ea86-fe2a-4aeb-932c-b5fd57f78ea8,loan,active,2020-04-26,28664.16,USD,0.0
e95a78e0-c2bf-4d9f-b243-d5f207486da6,f590ea86-fe2a-4aeb-932c-b5fd57f78ea8,credit card,closed,2018-07-07,19501.54,USD,6013.09
cd5c8fc3-9fd9-4e2b-a25c-bdfaf33811e0,f82fbafe-d1f4-4a3e-8617-ff73ebe017d3,loan,active,2024-08-05,57505.69,GBP,0.0
300b9ce1-d8b3-4f16-973a-e3f636ed4edd,997c8ec1-3a29-4fe0-b46d-0ac2c73875ad,credit card,active,2021-12-15,58071.13,USD,20818.62
1d3ccaa3-529d-4ff3-86de-dcd8a665763e,997c8ec1-3a29-4fe0-b46d-0ac2c73875ad,loan,dormant,2023-11-15,41124.33,USD,0.0
912e710b-c04c-4616-a889-799c33003978,d18c0eec-3db1-4296-8864-c67f4d5aa498,savings,dormant,2024-06-30,21250.48,INR,0.0
701d4815-f43c-418d-b7d0-3eb1f60107b1,c6f24b8c-aba4-471f-b892-ebf75ecaf1a3,savings,dormant,2019-09-07,13561.21,INR,0.0
6641b5a2-305b-437a-b669-0189f5bb71c3,ea979283-70b2-4375-aa8d-471ca408bfbd,checking,dormant,2023-04-01,13255.84,JPY,0.0
82fb5364-b6eb-4099-ac9e-d34b9a440c83,ea979283-70b2-4375-aa8d-471ca408bfbd,checking,dormant,2024-05-10,1999.58,JPY,0.0
0b91c0d8-6fe1-4953-b328-16c0f1461ef9,ea979283-70b2-4375-aa8d-471ca408bfbd,savings,active,2023-06-24,16819.0,JPY,0.0
0a555da7-8eb2-47f7-91fd-a29879978e9f,af9cbbd0-778f-441c-b1bb-7f159f6906bb,loan,closed,2021-12-24,90621.73,JPY,0.0
b730a584-55a3-49b9-925c-5210b1e003a1,af9cbbd0-778f-441c-b1bb-7f159f6906bb,credit card,active,2022-07-21,6798.53,JPY,45666.21
bd6c1057-317b-4a1f-93df-4268b8a13823,af9cbbd0-778f-441c-b1bb-7f159f6906bb,savings,closed,2022-06-13,95504.7,JPY,0.0
8df17793-1040-4f44-985d-cd9d39b0a6ad,837ce48b-41f3-45d4-ae74-cef04ff340a8,loan,closed,2022-02-09,73140.95,USD,0.0
0738654b-0fe5-4788-9468-a8ad8b5ee092,837ce48b-41f3-45d4-ae74-cef04ff340a8,credit card,dormant,2023-07-27,10972.18,USD,14948.18
5838f2c3-36e9-48b0-8abb-5ee59455b4c6,87a20b32-2538-4cd5-8841-a05ec9c011b6,credit card,closed,2023-06-25,31142.26,USD,42871.23
3fa425b0-62f9-4984-8262-c98ec623431a,87a20b32-2538-4cd5-8841-a05ec9c011b6,loan,active,2023-07-27,53034.39,USD,0.0
7843cd13-852c-4b5e-963a-be5a69244d44,9a6db964-ffa8-472c-b4dd-7a459ea5509d,credit card,closed,2022-07-24,99951.26,GBP,16099.73
be3ca0da-bc30-440b-b06b-a6d5134b0950,9a6db964-ffa8-472c-b4dd-7a459ea5509d,credit card,dormant,2021-12-14,82105.25,GBP,16419.42
f6fe0e45-2785-4d95-9e8b-5f84c395beda,9a6db964-ffa8-472c-b4dd-7a459ea5509d,loan,closed,2024-07-19,12302.12,GBP,0.0
23ae0b36-1b88-4326-a0bf-93420386fff9,d8c58e90-afba-43be-bb3d-395ce754e897,savings,dormant,2020-03-02,87912.39,EUR,0.0
ddc2a11e-66ec-454a-82bd-f42245827d28,d8c58e90-afba-43be-bb3d-395ce754e897,checking,dormant,2019-08-21,35107.79,EUR,0.0
33f5d76d-8fee-4121-81a4-abef63640a0f,edea0e89-6b66-46a9-90fb-7e789a869415,savings,closed,2021-08-16,26555.36,INR,0.0
8c311aea-cbf2-45fb-8d17-cd4fc78ae279,edea0e89-6b66-46a9-90fb-7e789a869415,credit card,active,2020-12-25,86332.15,INR,34075.28
e752d8a3-bc01-4623-b657-fda55161a011,edea0e89-6b66-46a9-90fb-7e789a869415,loan,active,2021-03-27,8010.33,INR,0.0
c3c43a11-e68b-4792-9a85-c5dbc2a7d890,81c0dad3-a715-4e10-9b2c-0cedcc179647,savings,closed,2020-10-07,1188.67,EUR,0.0
9f628e77-1c68-4c88-9e92-4f488decce2b,81c0dad3-a715-4e10-9b2c-0cedcc179647,credit card,closed,2019-03-17,96804.37,EUR,35560.19
f0e7ecce-3ce6-4d1a-bf9b-34bce7290c9b,81c0dad3-a715-4e10-9b2c-0cedcc179647,credit card,closed,2019-09-28,89638.82,EUR,28957.26
7ba6ade5-8579-4a6f-b801-042a8623c08d,d6b0dd96-2b86-46fe-be95-1ae30ea2c2b0,savings,dormant,2015-05-10,98155.09,JPY,0.0
63b9da1c-e6db-4bee-927c-e32db2f575f8,2817887c-a4bd-411d-a0e5-27ee43b58f5d,savings,active,2019-05-17,62511.17,INR,0.0
c0d1a045-620c-4c79-aec4-5ae2729a78a2,785458cf-33db-40cd-a3bb-7f4f92cedd2b,loan,closed,2024-04-24,90041.18,EUR,0.0
fcc081ab-2ca0-4552-a634-f0ef104189e0,785458cf-33db-40cd-a3bb-7f4f92cedd2b,savings,active,2022-11-17,80298.5,EUR,0.0
cabb41a7-688e-48c0-a64f-0594b98eca54,785458cf-33db-40cd-a3bb-7f4f92cedd2b,savings,active,2023-08-22,80043.48,EUR,0.0
b45f7b0d-c5ea-4752-ab93-b26a2e127aaa,31382d0d-55ea-411a-b916-779b502e7def,credit card,closed,2021-12-03,57548.65,JPY,39213.32
418ee887-6232-4713-960c-83ef92028e1d,31382d0d-55ea-411a-b916-779b502e7def,savings,active,2020-07-18,71070.38,JPY,0.0
2b7cf0c9-49b8-4436-a4c0-3bfcc13bfa47,31382d0d-55ea-411a-b916-779b502e7def,checking,closed,2016-09-09,78145.88,JPY,0.0
8b9cb536-47db-473c-b304-32e0648a6ea6,fd7176da-e1a0-4830-a2a5-05ca551df538,credit card,closed,2023-07-22,85543.38,EUR,21795.8
cc8dbf45-85e5-44d2-9819-e6d49822904e,fd7176da-e1a0-4830-a2a5-05ca551df538,checking,closed,2023-10-19,37354.66,EUR,0.0
274820a7-ef1d-49e6-aba1-ba555194da26,fd7176da-e1a0-4830-a2a5-05ca551df538,loan,active,2024-02-24,22727.28,EUR,0.0
21a4d00f-ead7-43c2-8946-76faef14f4a5,0273bc9a-1b35-487b-a68c-594557a1d38c,credit card,closed,2019-09-25,83346.12,JPY,22661.24
b9db24e4-c961-440d-9208-38b0d806984f,0273bc9a-1b35-487b-a68c-594557a1d38c,savings,closed,2023-03-25,90715.19,JPY,0.0
c10fc37b-96d3-4356-964b-a2e9b361bbc7,0273bc9a-1b35-487b-a68c-594557a1d38c,checking,active,2023-06-23,12547.57,JPY,0.0
e54743bb-3c44-49ec-ad8a-91c227d57ba7,26359b47-f8c2-481e-9829-0cd4de6c7df2,checking,dormant,2024-03-27,40472.67,INR,0.0
0016249e-e7dd-4c7f-b362-ea7bca94c3f0,050a5f90-415f-473f-a649-70979f422230,savings,dormant,2024-06-26,45947.62,EUR,0.0
e1619526-ab46-4f17-a4f7-8385e0218646,b00a821e-5006-4f64-9098-a42b665c97fc,credit card,closed,2021-08-13,89944.9,JPY,9498.32
2b830fea-0d78-40bd-9c63-521ddf250631,b00a821e-5006-4f64-9098-a42b665c97fc,checking,active,2024-06-29,9157.63,JPY,0.0
c49e620f-579d-4f92-aa89-2f4084553d73,b00a821e-5006-4f64-9098-a42b665c97fc,credit card,closed,2022-10-21,12611.27,JPY,34631.34
5457ef91-bca6-45e1-8b50-5d5c08a53b66,ee06ffe3-6fff-490b-b2fd-a3f7374f8a0f,loan,dormant,2024-02-02,49991.43,JPY,0.0
a9cdb5bf-86ae-489c-9a7b-0308fc12c960,ee06ffe3-6fff-490b-b2fd-a3f7374f8a0f,loan,active,2024-03-02,11153.58,JPY,0.0
cbd12656-7a41-4bd1-a10b-fc620b189f93,c0035e4e-84fc-41ef-8ce8-d40464a5f432,loan,dormant,2023-04-23,64322.77,GBP,0.0
3dc66b20-a99b-42b5-8daf-c25184a0710a,c0035e4e-84fc-41ef-8ce8-d40464a5f432,savings,closed,2023-11-29,844.47,GBP,0.0
f358f071-4e1d-4eaa-bea4-292aa2f0b074,c0035e4e-84fc-41ef-8ce8-d40464a5f432,checking,active,2023-02-28,74340.53,GBP,0.0
95bbd976-a756-46ad-a91c-fec7b4139820,15a78457-52ff-46f7-b865-eac8bd4a5fff,checking,dormant,2019-03-01,61417.58,USD,0.0
e7177b19-6520-486a-adc8-ae12e4f9e1c0,e2a27fb0-2924-41da-a248-5c64a50f55be,loan,closed,2024-05-26,74065.98,GBP,0.0
de751449-70ef-4d2a-92b8-f8da06adff5d,e2a27fb0-2924-41da-a248-5c64a50f55be,credit card,dormant,2022-07-31,47135.77,GBP,30103.43
1dbfc371-e225-4054-9f4b-f539693348b7,e2a27fb0-2924-41da-a248-5c64a50f55be,checking,active,2024-05-02,78394.97,GBP,0.0
c69018db-a6ce-415e-bfe1-2017d2b31c7d,8aa5b8b2-b9fc-4fbd-9eb3-69a3fc2a96c0,credit card,closed,2021-10-15,80201.88,JPY,37532.68
b3a86b14-7cb3-42e7-975a-2bd3140814d6,cca4503d-67cc-4a18-bceb-e03949b8f464,savings,closed,2023-09-15,32910.77,JPY,0.0
0dc100b3-c3df-458c-ba57-ce616b361431,cca4503d-67cc-4a18-bceb-e03949b8f464,savings,closed,2023-08-04,12382.59,JPY,0.0
25c13546-d582-4d69-a2f7-a2037591dae8,cec4909e-e484-4130-9557-49ccfaa2c78c,credit card,dormant,2021-01-21,96106.47,EUR,25326.96
1b632c02-e2d4-4682-9be5-72fc15473849,cec4909e-e484-4130-9557-49ccfaa2c78c,checking,dormant,2024-06-29,40276.41,EUR,0.0
76484716-c8e1-47c8-9101-4fa90eb66bbf,cec4909e-e484-4130-9557-49ccfaa2c78c,checking,closed,2020-12-02,57784.86,EUR,0.0
b682c9b4-ff9e-4174-ba12-664f3f77e8a7,88f694de-63e8-46e3-ab17-56c9bca6e266,savings,active,2022-12-21,42150.19,USD,0.0
3fe13503-72d7-4bd8-a6a3-76e7eb596c84,98e9b2fe-f657-4a32-ac82-d45c4c58ddc7,savings,closed,2018-03-19,93997.06,GBP,0.0
4624f8ef-a417-4213-970d-32191b7947d9,98e9b2fe-f657-4a32-ac82-d45c4c58ddc7,loan,dormant,2021-07-09,33040.4,GBP,0.0
ec62743b-452b-4bcc-b1bf-a361a6288c02,533f2b9b-14c1-4623-bec1-439930d9e563,loan,active,2015-08-09,25634.59,JPY,0.0
14362c4a-84bc-44f8-abd9-cc09f2f8946f,b181d63a-23f2-4f30-b5e9-5eb6a185ad7a,credit card,closed,2024-07-15,3223.52,GBP,21633.78
a68a0867-bb4e-433d-94aa-f826963fecd8,b181d63a-23f2-4f30-b5e9-5eb6a185ad7a,savings,active,2024-03-29,89887.85,GBP,0.0
33df727a-c174-4d15-abe7-724adced1a57,3cb5ee27-f3b0-400f-9af5-dbc23ad6f619,savings,active,2023-12-16,87652.62,EUR,0.0
64390d4f-4123-477b-aeec-fc3534ccdbcf,3051e61d-410b-4f75-9472-542a2ae5b63f,credit card,active,2021-04-19,46494.66,GBP,49469.33
b270feef-1ac9-4a19-9a4f-759e82ff06cd,a68efce1-0f66-42ab-9dbb-69b594c79380,savings,dormant,2022-08-26,64064.19,GBP,0.0
4639b6c5-657e-4db1-99f1-2c824a9ae708,a68efce1-0f66-42ab-9dbb-69b594c79380,credit card,active,2024-07-31,64577.49,GBP,10150.45
0542a1e6-843f-4ec4-91a5-139bdf998cde,3969e30a-f13f-4d35-ad23-83fc858940d3,credit card,dormant,2021-07-16,52422.77,INR,22439.02
4d007abc-f999-49e4-94d5-b7c3ab9ce282,3969e30a-f13f-4d35-ad23-83fc858940d3,credit card,active,2021-07-10,91010.91,INR,48451.72
f970094a-8971-4e4a-acc9-9e5139f55fe4,3969e30a-f13f-4d35-ad23-83fc858940d3,loan,active,2018-08-11,12881.19,INR,0.0
e287d8e7-c8e6-4cf3-b79d-96f2106f8dd4,0184cd80-0dd1-42fe-8ccc-17e4fcbe451e,savings,active,2023-07-18,79966.88,EUR,0.0
73e35a5a-1ce8-463a-a90d-aed61e939faa,0184cd80-0dd1-42fe-8ccc-17e4fcbe451e,savings,active,2024-01-25,64037.77,EUR,0.0
34ea3691-fffe-4041-9452-5b09874b9f1f,0184cd80-0dd1-42fe-8ccc-17e4fcbe451e,checking,closed,2022-04-27,40397.75,EUR,0.0
37310665-eb6b-454e-a2b2-ba7ab32cad81,37f34636-53b6-4b65-aab8-d2e9401b70df,checking,closed,2024-07-20,33161.45,USD,0.0
adfd528e-41d9-4346-9442-96a69c330145,6880fc1e-0ef1-4f4c-84d3-a459f9ec113f,checking,closed,2022-02-16,39267.31,EUR,0.0
5460e57a-790d-4d6c-aa2d-fa47b4f9c3e0,bf157384-dbd5-4a8f-af36-c9ea5091e803,checking,closed,2024-04-01,1344.1,GBP,0.0
b38e7c5e-f83c-4bb2-9497-659301f3b377,bf157384-dbd5-4a8f-af36-c9ea5091e803,loan,closed,2024-05-01,70986.23,GBP,0.0
9b2697fd-f31c-48ad-ad25-04b6ccb2f1c7,0b423d7e-00cc-447b-aa64-c124a6770e24,loan,dormant,2023-09-13,34442.92,JPY,0.0
77efd82a-1dde-4546-81ad-ce8ea2c4c197,0b423d7e-00cc-447b-aa64-c124a6770e24,checking,closed,2023-02-15,8102.04,JPY,0.0
ac7b0cba-549d-4845-9c2a-d0c57d11d07f,c8f59e46-ae35-42c2-a6c3-a314d9b81b32,credit card,closed,2021-05-08,26796.2,INR,23206.17
bf5960fe-8d05-4038-85c9-7918f02da05b,c8f59e46-ae35-42c2-a6c3-a314d9b81b32,loan,dormant,2019-03-25,59778.94,INR,0.0
3738a315-a158-4b52-aa50-010a1d0a3810,c8f59e46-ae35-42c2-a6c3-a314d9b81b32,loan,closed,2023-11-22,44913.54,INR,0.0
2fbb9738-3227-4d59-81e0-bc87fcbaf029,455ba6a8-1979-4b11-b868-7ce214360d46,credit card,dormant,2017-04-25,50901.96,GBP,1925.82
0d15d23d-bf11-423d-aac0-a9de6a4cd002,455ba6a8-1979-4b11-b868-7ce214360d46,savings,closed,2015-11-01,14434.14,GBP,0.0
281ae053-b3aa-4cfc-9687-0907b3abddf6,8a7ff76a-cad0-47c1-8a1b-73e2931341ad,savings,dormant,2023-10-30,11596.62,INR,0.0
2ebfcbbd-248d-4cae-af8d-5c9ba5962fa6,5ad86ce4-1c79-4406-a5a7-c550995de7d7,savings,closed,2022-05-03,82884.16,JPY,0.0
